TransactionID,Date,Amount,Type,Description,Category
432,2025-10-10,2253.79,credit,Starbucks Coffee,FOOD
433,2025-07-08,4042.01,transfer,Flight Booking,TRAVEL
434,2024-11-03,4928.05,transfer,Dominos Pizza,FOOD
435,2024-04-16,1526.39,transfer,Pharmacy Purchase,MEDICAL
436,2025-07-25,3872.89,credit,UPI Transfer,TRANSFER
437,2024-11-17,1664.72,credit,Wallet Transfer,TRANSFER
438,2025-03-25,694.81,transfer,Uber Ride,TRAVEL
439,2023-12-25,4605.11,transfer,Medical Test,MEDICAL
440,2025-06-12,4939.23,transfer,Electricity Bill,BILLS
441,2025-09-17,3285.8,debit,Water Bill,BILLS
442,2025-01-22,2611.48,transfer,Uber Ride,TRAVEL
443,2024-03-22,2505.34,transfer,Uber Ride,TRAVEL
444,2025-11-06,2816.91,credit,Movie Ticket,ENTERTAINMENT
445,2025-01-24,658.94,transfer,Internet Bill,BILLS
446,2024-11-23,222.66,debit,Monthly Salary Credit,SALARY
447,2025-04-22,373.07,credit,Pharmacy Purchase,MEDICAL
448,2024-04-14,1884.73,debit,Amazon Purchase,SHOPPING
449,2025-01-16,2247.86,credit,Pharmacy Purchase,MEDICAL
450,2024-09-14,1406.66,credit,Wallet Transfer,TRANSFER
451,2023-12-15,3648.21,transfer,Monthly Salary Credit,SALARY
452,2025-07-31,2115.03,debit,Wallet Transfer,TRANSFER
453,2024-02-15,446.84,transfer,Flight Booking,TRAVEL
454,2024-04-24,1538.83,transfer,Bonus Credit,SALARY
455,2025-05-28,2215.82,credit,Movie Ticket,ENTERTAINMENT
456,2024-05-29,4937.5,debit,Mutual Fund SIP,INVESTMENT
457,2025-10-07,1595.74,transfer,Bonus Credit,SALARY
458,2024-05-22,2913.58,credit,Bank Transfer,TRANSFER
459,2025-01-01,4924.74,transfer,UPI Transfer,TRANSFER
460,2024-02-04,1461.75,transfer,Flight Booking,TRAVEL
461,2024-12-14,4914.79,transfer,Mutual Fund SIP,INVESTMENT
462,2025-06-18,1095.27,debit,Pharmacy Purchase,MEDICAL
463,2025-02-13,4909.03,debit,Lifestyle Store,SHOPPING
464,2024-07-08,2448.39,transfer,Amazon Purchase,SHOPPING
465,2024-09-12,3971.32,debit,Wallet Transfer,TRANSFER
466,2024-08-24,3448.86,debit,Bank Transfer,TRANSFER
467,2024-05-02,328.94,credit,Monthly Salary Credit,SALARY
468,2024-04-17,3640.26,credit,Restaurant Bill,FOOD
469,2024-11-22,86.67,credit,Monthly Salary Credit,SALARY
470,2024-08-15,1753.56,transfer,Gaming Purchase,ENTERTAINMENT
471,2023-12-12,1626.68,credit,Restaurant Bill,FOOD
472,2023-11-17,3504.76,debit,Train Ticket,TRAVEL
473,2025-11-02,4507.69,credit,Starbucks Coffee,FOOD
474,2025-02-22,2658.13,credit,Amazon Purchase,SHOPPING
475,2024-11-27,2704.5,credit,Amazon Purchase,SHOPPING
476,2024-12-27,2275.89,debit,Starbucks Coffee,FOOD
477,2025-06-21,1935.37,debit,Stock Purchase,INVESTMENT
478,2024-01-31,2152.93,debit,Stock Purchase,INVESTMENT
479,2024-09-18,2928.19,debit,Flipkart Order,SHOPPING
480,2023-12-10,4118.1,credit,Restaurant Bill,FOOD
481,2025-06-29,1206.69,transfer,Electricity Bill,BILLS
482,2025-05-19,873.15,transfer,Lifestyle Store,SHOPPING
483,2024-01-24,2953.29,transfer,Medical Test,MEDICAL
484,2024-03-11,4176.62,credit,Netflix Subscription,ENTERTAINMENT
485,2025-07-21,1047.19,credit,UPI Transfer,TRANSFER
486,2024-02-17,4129.73,debit,Stock Purchase,INVESTMENT
487,2024-11-01,2507.57,credit,Flipkart Order,SHOPPING
488,2025-09-14,2354.36,transfer,Crypto Buy,INVESTMENT
489,2024-12-26,2173.73,credit,Mobile Recharge,BILLS
490,2025-08-01,528.08,transfer,Crypto Buy,INVESTMENT
491,2024-09-11,4480.77,debit,Uber Ride,TRAVEL
492,2023-12-07,4887.93,transfer,Netflix Subscription,ENTERTAINMENT
493,2023-12-04,1922.74,transfer,Bank Transfer,TRANSFER
494,2025-09-15,3218.5,debit,Dominos Pizza,FOOD
495,2025-11-09,4388.32,credit,Mutual Fund SIP,INVESTMENT
496,2024-04-15,4802.03,debit,Dominos Pizza,FOOD
497,2025-11-04,4450.4,credit,UPI Transfer,TRANSFER
498,2025-02-27,3662.52,transfer,Movie Ticket,ENTERTAINMENT
499,2024-01-14,820.8,debit,Mutual Fund SIP,INVESTMENT
500,2024-09-09,4104.7,debit,Gaming Purchase,ENTERTAINMENT
501,2025-10-02,1595.56,transfer,Gaming Purchase,ENTERTAINMENT
502,2024-03-19,3614.13,transfer,McDonalds,FOOD
503,2024-12-09,2348.23,debit,Wallet Transfer,TRANSFER
504,2024-10-09,908.93,debit,Amazon Purchase,SHOPPING
505,2025-08-04,2926.32,transfer,Netflix Subscription,ENTERTAINMENT
506,2025-09-09,2106.21,credit,Doctor Consultation,MEDICAL
507,2023-12-27,190.1,debit,Stock Purchase,INVESTMENT
508,2024-03-05,4052.79,credit,Pharmacy Purchase,MEDICAL
509,2024-09-02,3946.89,credit,Dominos Pizza,FOOD
510,2024-06-30,3457.66,debit,Monthly Salary Credit,SALARY
511,2025-05-31,4323.17,transfer,Mutual Fund SIP,INVESTMENT
512,2024-01-14,4833.74,transfer,Netflix Subscription,ENTERTAINMENT
513,2024-04-09,2398.41,transfer,Stock Purchase,INVESTMENT
514,2025-01-03,1061.65,debit,Electricity Bill,BILLS
515,2024-05-28,3259.85,debit,Myntra Clothing,SHOPPING
516,2024-07-01,1082.83,debit,Flipkart Order,SHOPPING
517,2025-01-18,4074.66,debit,Uber Ride,TRAVEL
518,2025-09-02,3792.99,debit,UPI Transfer,TRANSFER
519,2025-06-29,1899.78,credit,Bank Transfer,TRANSFER
520,2024-11-07,3195.87,credit,Pharmacy Purchase,MEDICAL
521,2025-10-18,1265.53,debit,Train Ticket,TRAVEL
522,2023-12-13,4069.1,credit,Bonus Credit,SALARY
523,2024-04-24,3521.45,transfer,Stock Purchase,INVESTMENT
524,2025-06-21,4944.1,credit,Fuel Station,TRAVEL
525,2025-06-24,4575.88,debit,Pharmacy Purchase,MEDICAL
526,2024-02-12,1428.13,credit,Flight Booking,TRAVEL
527,2025-01-26,1730.32,credit,Mutual Fund SIP,INVESTMENT
528,2025-02-14,3697.26,transfer,Uber Ride,TRAVEL
529,2024-07-14,4264.94,transfer,Bank Transfer,TRANSFER
530,2024-08-11,1896.23,transfer,Movie Ticket,ENTERTAINMENT
531,2025-05-24,1653.25,credit,Internet Bill,BILLS
532,2024-12-17,3991.86,credit,Movie Ticket,ENTERTAINMENT
533,2025-05-06,324.56,credit,Water Bill,BILLS
534,2025-02-25,2041.17,credit,Starbucks Coffee,FOOD
535,2025-08-10,747.12,debit,Netflix Subscription,ENTERTAINMENT
536,2024-09-12,4906.11,credit,Bonus Credit,SALARY
537,2024-01-11,2592.33,transfer,Starbucks Coffee,FOOD
538,2024-09-15,3704.65,credit,Fuel Station,TRAVEL
539,2024-06-15,361.01,debit,Crypto Buy,INVESTMENT
540,2024-08-26,1610.93,transfer,Netflix Subscription,ENTERTAINMENT
541,2024-06-29,3619.03,transfer,Wallet Transfer,TRANSFER
542,2024-11-26,2289.94,debit,Dominos Pizza,FOOD
543,2025-05-21,4219.07,transfer,Netflix Subscription,ENTERTAINMENT
544,2024-08-27,2606.97,transfer,Water Bill,BILLS
545,2025-08-14,284.9,credit,Movie Ticket,ENTERTAINMENT
546,2025-04-02,2509.19,debit,Bank Transfer,TRANSFER
547,2024-10-30,1055.11,credit,Doctor Consultation,MEDICAL
548,2024-11-09,2104.7,debit,UPI Transfer,TRANSFER
549,2024-05-13,4051.15,transfer,Pharmacy Purchase,MEDICAL
550,2025-08-01,4093.42,credit,Train Ticket,TRAVEL
551,2024-04-25,3142.15,debit,Crypto Buy,INVESTMENT
552,2024-02-07,3685.64,debit,Amazon Purchase,SHOPPING
553,2024-06-10,2230.34,credit,Flipkart Order,SHOPPING
554,2025-06-15,3303.5,credit,Lifestyle Store,SHOPPING
555,2023-11-26,1341.73,credit,Dominos Pizza,FOOD
556,2025-07-27,3316.13,credit,Electricity Bill,BILLS
557,2024-07-15,195.76,credit,Medical Test,MEDICAL
558,2024-07-30,1863.56,debit,Stock Purchase,INVESTMENT
559,2024-11-18,850.63,credit,Flight Booking,TRAVEL
560,2025-02-25,424.91,debit,Gaming Purchase,ENTERTAINMENT
561,2025-09-20,4237.17,transfer,Pharmacy Purchase,MEDICAL
562,2024-05-18,912.05,debit,Movie Ticket,ENTERTAINMENT
563,2025-02-26,1990.22,transfer,Starbucks Coffee,FOOD
564,2024-05-06,2670.32,credit,Internet Bill,BILLS
565,2024-02-29,401.0,debit,Medical Test,MEDICAL
566,2024-07-03,4256.77,credit,Flipkart Order,SHOPPING
567,2024-05-15,2139.22,credit,Pharmacy Purchase,MEDICAL
568,2025-05-01,3915.76,debit,Bank Transfer,TRANSFER
569,2024-07-05,534.57,transfer,Stock Purchase,INVESTMENT
570,2024-09-23,999.47,debit,Amazon Purchase,SHOPPING
571,2024-01-04,4354.64,credit,Myntra Clothing,SHOPPING
572,2025-07-06,3811.0,transfer,Bonus Credit,SALARY
573,2024-09-05,4033.67,transfer,Stock Purchase,INVESTMENT
574,2024-03-13,2932.08,credit,UPI Transfer,TRANSFER
575,2023-12-09,2437.72,transfer,Bonus Credit,SALARY
576,2024-03-16,3144.05,debit,Mutual Fund SIP,INVESTMENT
577,2025-05-15,3967.1,debit,UPI Transfer,TRANSFER
578,2025-04-14,4505.56,transfer,Amazon Purchase,SHOPPING
579,2024-09-19,4423.07,transfer,Amazon Purchase,SHOPPING
580,2024-04-19,3553.09,debit,Restaurant Bill,FOOD
581,2025-10-15,3824.92,transfer,Doctor Consultation,MEDICAL
582,2023-11-19,2303.48,transfer,Bonus Credit,SALARY
583,2024-05-19,4105.08,transfer,Monthly Salary Credit,SALARY
584,2025-10-20,1908.64,debit,Crypto Buy,INVESTMENT
585,2025-01-24,2052.31,debit,Pharmacy Purchase,MEDICAL
586,2024-05-18,1259.61,debit,Crypto Buy,INVESTMENT
587,2024-08-02,3823.08,transfer,Netflix Subscription,ENTERTAINMENT
588,2024-04-03,2540.64,transfer,Crypto Buy,INVESTMENT
589,2025-05-03,1907.97,credit,Flight Booking,TRAVEL
590,2025-03-25,860.96,debit,Bank Transfer,TRANSFER
591,2024-05-23,2678.77,transfer,Crypto Buy,INVESTMENT
592,2025-10-24,4481.57,debit,Movie Ticket,ENTERTAINMENT
593,2025-04-09,657.39,credit,Wallet Transfer,TRANSFER
594,2025-08-17,2739.89,transfer,Bonus Credit,SALARY
595,2025-05-30,4253.59,credit,Crypto Buy,INVESTMENT
596,2025-02-08,476.64,debit,UPI Transfer,TRANSFER
597,2025-02-20,976.58,transfer,Lifestyle Store,SHOPPING
598,2024-02-06,3065.45,transfer,Gaming Purchase,ENTERTAINMENT
599,2023-11-25,690.03,credit,Bonus Credit,SALARY
600,2024-06-12,1256.71,debit,Uber Ride,TRAVEL
601,2025-07-13,2594.78,debit,McDonalds,FOOD
602,2024-08-29,4332.24,debit,Dominos Pizza,FOOD
603,2024-05-30,3163.08,credit,Netflix Subscription,ENTERTAINMENT
604,2025-09-03,3197.45,transfer,Bank Transfer,TRANSFER
605,2025-07-24,4443.23,transfer,Monthly Salary Credit,SALARY
606,2024-08-28,2095.0,transfer,Uber Ride,TRAVEL
607,2025-03-12,3733.41,transfer,Gaming Purchase,ENTERTAINMENT
608,2025-02-23,2429.91,debit,UPI Transfer,TRANSFER
609,2024-11-14,1982.17,transfer,Doctor Consultation,MEDICAL
610,2024-12-06,3181.32,transfer,Train Ticket,TRAVEL
611,2025-03-31,4105.68,debit,Stock Purchase,INVESTMENT
612,2025-05-28,87.19,credit,Bonus Credit,SALARY
613,2025-06-16,1082.48,credit,Restaurant Bill,FOOD
614,2023-12-21,1419.08,credit,Wallet Transfer,TRANSFER
615,2025-07-08,3066.21,credit,Monthly Salary Credit,SALARY
616,2024-01-14,3449.26,debit,Pharmacy Purchase,MEDICAL
617,2024-08-11,4048.18,transfer,Stock Purchase,INVESTMENT
618,2024-09-21,2800.75,transfer,Dominos Pizza,FOOD
619,2024-08-20,4528.26,debit,Lifestyle Store,SHOPPING
620,2024-09-18,1440.23,credit,Bonus Credit,SALARY
621,2025-02-26,949.43,credit,Medical Test,MEDICAL
622,2025-09-10,2062.11,credit,Stock Purchase,INVESTMENT
623,2024-02-05,1385.24,credit,Mobile Recharge,BILLS
624,2025-01-30,2246.5,credit,Bank Transfer,TRANSFER
625,2024-02-07,1081.93,transfer,UPI Transfer,TRANSFER
626,2025-07-03,2969.58,transfer,Pharmacy Purchase,MEDICAL
627,2025-06-03,2568.71,transfer,Amazon Purchase,SHOPPING
628,2024-01-05,3371.61,transfer,Medical Test,MEDICAL
629,2025-05-08,3305.44,debit,UPI Transfer,TRANSFER
630,2023-12-03,2252.24,credit,Monthly Salary Credit,SALARY
631,2025-10-13,1221.73,transfer,Gaming Purchase,ENTERTAINMENT
632,2025-09-16,4080.31,debit,Flipkart Order,SHOPPING
633,2024-11-20,1459.96,debit,Amazon Purchase,SHOPPING
634,2025-10-28,4091.3,debit,Flipkart Order,SHOPPING
635,2025-04-17,1129.6,credit,Mobile Recharge,BILLS
636,2024-06-21,202.09,credit,Movie Ticket,ENTERTAINMENT
637,2025-10-14,770.46,credit,Water Bill,BILLS
638,2024-07-26,3505.77,credit,Wallet Transfer,TRANSFER
639,2024-09-16,1297.89,debit,Amazon Purchase,SHOPPING
640,2023-11-14,4923.53,transfer,McDonalds,FOOD
641,2024-10-12,1094.32,credit,McDonalds,FOOD
642,2025-03-08,3899.07,debit,Doctor Consultation,MEDICAL
643,2023-11-18,3506.22,debit,Gaming Purchase,ENTERTAINMENT
644,2025-05-07,220.8,debit,Medical Test,MEDICAL
645,2024-08-26,1531.31,credit,Monthly Salary Credit,SALARY
646,2024-10-11,1040.66,transfer,Amazon Purchase,SHOPPING
647,2024-01-26,1395.31,transfer,Medical Test,MEDICAL
648,2024-05-22,2074.77,transfer,Water Bill,BILLS
649,2025-06-14,522.86,credit,Fuel Station,TRAVEL
650,2024-05-19,4219.74,transfer,Mutual Fund SIP,INVESTMENT
651,2024-10-02,425.67,debit,Dominos Pizza,FOOD
652,2025-02-17,1142.15,transfer,Gaming Purchase,ENTERTAINMENT
653,2023-12-06,3713.68,transfer,Bank Transfer,TRANSFER
654,2024-10-18,4216.08,credit,Medical Test,MEDICAL
655,2024-07-06,2150.12,debit,Doctor Consultation,MEDICAL
656,2025-02-20,3108.31,debit,Crypto Buy,INVESTMENT
657,2025-01-05,518.04,debit,Amazon Purchase,SHOPPING
658,2024-11-20,4378.41,transfer,Pharmacy Purchase,MEDICAL
659,2025-07-22,3234.51,transfer,Uber Ride,TRAVEL
660,2025-05-06,4473.61,credit,Netflix Subscription,ENTERTAINMENT
661,2025-03-30,4452.98,debit,Starbucks Coffee,FOOD
662,2025-04-05,1553.73,debit,Mobile Recharge,BILLS
663,2023-12-11,3094.37,transfer,Electricity Bill,BILLS
664,2025-04-16,864.82,debit,Restaurant Bill,FOOD
665,2024-01-07,1079.09,transfer,Electricity Bill,BILLS
666,2024-08-13,2501.62,credit,Pharmacy Purchase,MEDICAL
667,2024-12-08,1159.38,debit,Flight Booking,TRAVEL
668,2025-07-01,2937.54,transfer,Doctor Consultation,MEDICAL
669,2024-01-22,786.93,debit,UPI Transfer,TRANSFER
670,2024-05-30,3897.48,transfer,Flipkart Order,SHOPPING
671,2024-10-11,2912.8,credit,Myntra Clothing,SHOPPING
672,2023-12-18,723.83,transfer,Internet Bill,BILLS
673,2024-12-31,1795.14,credit,Netflix Subscription,ENTERTAINMENT
674,2024-06-12,1133.23,debit,Amazon Purchase,SHOPPING
675,2025-02-04,465.96,transfer,Flipkart Order,SHOPPING
676,2023-11-21,4017.56,credit,Fuel Station,TRAVEL
677,2025-05-31,2379.75,transfer,Electricity Bill,BILLS
678,2024-06-29,4394.6,debit,Starbucks Coffee,FOOD
679,2025-05-09,290.3,debit,Pharmacy Purchase,MEDICAL
680,2024-02-21,4073.8,transfer,Movie Ticket,ENTERTAINMENT
681,2024-03-29,1268.99,credit,Restaurant Bill,FOOD
682,2025-02-11,2885.34,debit,Stock Purchase,INVESTMENT
683,2025-06-25,4273.96,transfer,Pharmacy Purchase,MEDICAL
684,2024-07-02,3023.02,debit,UPI Transfer,TRANSFER
685,2024-11-08,4137.0,debit,Gaming Purchase,ENTERTAINMENT
686,2024-05-06,410.7,transfer,Doctor Consultation,MEDICAL
687,2025-07-18,2534.11,credit,Water Bill,BILLS
688,2024-10-17,1319.48,debit,Gaming Purchase,ENTERTAINMENT
689,2024-09-19,1649.62,debit,Internet Bill,BILLS
690,2024-01-19,1231.01,credit,Mobile Recharge,BILLS
691,2024-03-21,381.01,transfer,Flight Booking,TRAVEL
692,2025-07-27,4796.69,credit,McDonalds,FOOD
693,2024-07-04,4530.08,credit,Gaming Purchase,ENTERTAINMENT
694,2025-02-28,2949.94,debit,UPI Transfer,TRANSFER
695,2023-12-29,3018.29,transfer,Stock Purchase,INVESTMENT
696,2024-09-26,3162.61,debit,Doctor Consultation,MEDICAL
697,2023-11-21,4009.78,credit,Amazon Purchase,SHOPPING
698,2024-09-17,315.25,transfer,Electricity Bill,BILLS
699,2024-07-04,4167.89,debit,Internet Bill,BILLS
700,2024-07-03,4353.91,credit,Doctor Consultation,MEDICAL
701,2023-11-16,1376.49,transfer,Lifestyle Store,SHOPPING
702,2025-11-02,2502.51,transfer,Pharmacy Purchase,MEDICAL
703,2024-03-06,4172.52,credit,Water Bill,BILLS
704,2025-01-27,1757.15,transfer,Mobile Recharge,BILLS
705,2024-01-25,3233.42,credit,Crypto Buy,INVESTMENT
706,2025-02-18,4133.53,debit,Netflix Subscription,ENTERTAINMENT
707,2023-12-02,3109.29,transfer,Restaurant Bill,FOOD
708,2024-01-30,2672.82,debit,Flipkart Order,SHOPPING
709,2025-02-22,3391.12,transfer,Wallet Transfer,TRANSFER
710,2024-08-08,2183.46,debit,Netflix Subscription,ENTERTAINMENT
711,2024-09-08,1066.38,credit,Flight Booking,TRAVEL
712,2025-01-09,2361.5,transfer,Electricity Bill,BILLS
713,2025-06-02,4429.86,transfer,Mutual Fund SIP,INVESTMENT
714,2024-12-09,3394.26,debit,Stock Purchase,INVESTMENT
715,2025-05-11,1921.74,debit,Restaurant Bill,FOOD
716,2025-04-04,4105.85,transfer,Electricity Bill,BILLS
717,2025-10-30,4967.63,credit,Mutual Fund SIP,INVESTMENT
718,2025-05-13,4208.61,debit,Gaming Purchase,ENTERTAINMENT
719,2024-05-14,2142.86,debit,Doctor Consultation,MEDICAL
720,2025-04-14,813.98,transfer,Monthly Salary Credit,SALARY
721,2024-11-25,4033.71,debit,Movie Ticket,ENTERTAINMENT
722,2024-08-29,3415.48,transfer,Flipkart Order,SHOPPING
723,2024-03-15,3618.26,credit,Gaming Purchase,ENTERTAINMENT
724,2025-09-14,3233.14,debit,Bonus Credit,SALARY
725,2025-11-09,4037.16,debit,Stock Purchase,INVESTMENT
726,2024-02-23,249.78,debit,Water Bill,BILLS
727,2024-08-02,2440.15,transfer,Dominos Pizza,FOOD
728,2025-11-01,2799.21,debit,Train Ticket,TRAVEL
729,2024-02-21,3017.13,debit,Uber Ride,TRAVEL
730,2024-04-26,4242.19,credit,Starbucks Coffee,FOOD
731,2024-12-14,1704.02,debit,Crypto Buy,INVESTMENT
732,2024-01-05,1334.38,transfer,Movie Ticket,ENTERTAINMENT
733,2024-02-12,88.66,transfer,Dominos Pizza,FOOD
734,2024-06-07,947.27,debit,Amazon Purchase,SHOPPING
735,2024-01-04,835.15,credit,Internet Bill,BILLS
736,2025-02-01,221.44,credit,Amazon Purchase,SHOPPING
737,2025-08-24,4366.76,transfer,Lifestyle Store,SHOPPING
738,2023-12-04,1134.85,debit,Myntra Clothing,SHOPPING
739,2024-01-31,3311.27,transfer,Bank Transfer,TRANSFER
740,2025-06-13,212.25,transfer,Pharmacy Purchase,MEDICAL
741,2024-04-07,4611.13,transfer,Doctor Consultation,MEDICAL
742,2024-07-17,3387.05,credit,Water Bill,BILLS
743,2025-03-26,4781.72,transfer,Mobile Recharge,BILLS
744,2024-06-13,755.53,transfer,Medical Test,MEDICAL
745,2025-08-06,957.65,debit,Pharmacy Purchase,MEDICAL
746,2024-12-16,3644.99,transfer,Doctor Consultation,MEDICAL
747,2024-04-12,1354.52,debit,Pharmacy Purchase,MEDICAL
748,2024-06-01,467.18,credit,Internet Bill,BILLS
749,2025-07-17,1342.03,credit,Flight Booking,TRAVEL
750,2023-12-01,496.97,debit,Uber Ride,TRAVEL
751,2024-07-21,2588.45,transfer,Mobile Recharge,BILLS
752,2024-08-02,1165.61,credit,Doctor Consultation,MEDICAL
753,2025-01-19,187.47,transfer,Dominos Pizza,FOOD
754,2023-12-22,4247.53,transfer,Movie Ticket,ENTERTAINMENT
755,2025-05-04,1753.78,debit,Monthly Salary Credit,SALARY
756,2025-09-19,144.23,debit,Medical Test,MEDICAL
757,2024-02-23,1792.27,debit,Restaurant Bill,FOOD
758,2025-04-01,2059.79,debit,Flipkart Order,SHOPPING
759,2024-08-21,80.77,debit,McDonalds,FOOD
760,2024-01-13,762.7,debit,Uber Ride,TRAVEL
761,2025-01-14,4914.13,debit,Wallet Transfer,TRANSFER
762,2025-04-02,3919.61,transfer,Movie Ticket,ENTERTAINMENT
763,2023-12-17,620.7,credit,Doctor Consultation,MEDICAL
764,2024-09-12,1407.85,debit,Water Bill,BILLS
765,2025-05-09,4972.7,debit,Crypto Buy,INVESTMENT
766,2025-02-14,2745.17,transfer,Medical Test,MEDICAL
767,2025-11-07,1604.31,transfer,Monthly Salary Credit,SALARY
768,2024-12-23,4267.23,credit,Pharmacy Purchase,MEDICAL
769,2025-08-19,4587.39,debit,Gaming Purchase,ENTERTAINMENT
770,2024-12-12,1432.73,transfer,Uber Ride,TRAVEL
771,2025-10-10,2132.47,debit,Netflix Subscription,ENTERTAINMENT
772,2024-03-07,198.32,transfer,Uber Ride,TRAVEL
773,2024-09-17,3747.89,debit,Starbucks Coffee,FOOD
774,2024-02-26,4001.89,debit,Bank Transfer,TRANSFER
775,2024-10-24,4326.43,debit,UPI Transfer,TRANSFER
776,2024-05-18,2391.46,credit,Doctor Consultation,MEDICAL
777,2025-03-04,2722.42,debit,Doctor Consultation,MEDICAL
778,2025-07-15,4045.95,transfer,Monthly Salary Credit,SALARY
779,2024-03-09,742.11,credit,McDonalds,FOOD
780,2024-06-28,215.53,credit,Netflix Subscription,ENTERTAINMENT
781,2025-08-29,1010.39,debit,Uber Ride,TRAVEL
782,2024-06-09,2385.85,credit,Stock Purchase,INVESTMENT
783,2025-03-11,1262.88,debit,Stock Purchase,INVESTMENT
784,2025-10-10,4326.79,credit,McDonalds,FOOD
785,2024-06-11,1059.53,transfer,Movie Ticket,ENTERTAINMENT
786,2025-01-10,1368.94,debit,Crypto Buy,INVESTMENT
787,2024-02-01,4044.12,debit,Bonus Credit,SALARY
788,2025-03-29,1898.09,credit,Movie Ticket,ENTERTAINMENT
789,2025-03-25,4069.67,debit,Mutual Fund SIP,INVESTMENT
790,2023-11-26,1579.86,transfer,Uber Ride,TRAVEL
791,2024-07-16,2269.54,credit,Gaming Purchase,ENTERTAINMENT
792,2024-07-12,3155.37,credit,Starbucks Coffee,FOOD
793,2025-01-14,1674.73,debit,Water Bill,BILLS
794,2024-09-21,3019.2,credit,Doctor Consultation,MEDICAL
795,2025-01-12,4543.36,credit,Fuel Station,TRAVEL
796,2025-08-03,3014.38,debit,Train Ticket,TRAVEL
797,2024-04-23,3179.81,credit,Bonus Credit,SALARY
798,2024-07-07,4445.61,credit,Mutual Fund SIP,INVESTMENT
799,2024-09-30,52.14,transfer,Electricity Bill,BILLS
800,2025-05-25,1184.79,debit,Starbucks Coffee,FOOD
801,2024-10-02,3302.78,transfer,Monthly Salary Credit,SALARY
802,2025-04-02,1337.66,credit,Doctor Consultation,MEDICAL
803,2025-01-07,1102.68,credit,McDonalds,FOOD
804,2024-11-03,992.48,credit,Bank Transfer,TRANSFER
805,2024-06-22,4389.26,debit,Fuel Station,TRAVEL
806,2024-03-05,3956.26,debit,Flight Booking,TRAVEL
807,2025-07-12,1204.73,transfer,Gaming Purchase,ENTERTAINMENT
808,2024-04-09,4791.85,credit,Crypto Buy,INVESTMENT
809,2025-04-30,1592.08,debit,Bonus Credit,SALARY
810,2024-11-21,247.28,credit,Monthly Salary Credit,SALARY
811,2024-07-15,803.64,transfer,Monthly Salary Credit,SALARY
812,2025-10-22,3174.5,transfer,Movie Ticket,ENTERTAINMENT
813,2024-02-20,2337.73,transfer,Stock Purchase,INVESTMENT
814,2024-11-13,441.45,debit,Flipkart Order,SHOPPING
815,2024-06-15,2593.07,credit,Train Ticket,TRAVEL
816,2024-09-08,4020.31,transfer,Pharmacy Purchase,MEDICAL
817,2024-04-14,590.6,credit,Electricity Bill,BILLS
818,2024-03-02,3243.36,debit,Water Bill,BILLS
819,2025-10-01,615.97,debit,Myntra Clothing,SHOPPING
820,2024-06-11,3869.7,credit,Uber Ride,TRAVEL
821,2024-02-02,2496.83,credit,Bank Transfer,TRANSFER
822,2024-10-22,2686.03,debit,Doctor Consultation,MEDICAL
823,2025-07-13,1876.08,credit,Gaming Purchase,ENTERTAINMENT
824,2024-03-17,2159.32,transfer,Flipkart Order,SHOPPING
825,2024-09-11,4679.66,transfer,Monthly Salary Credit,SALARY
826,2024-12-16,2158.43,transfer,Internet Bill,BILLS
827,2024-01-21,2342.14,transfer,Flight Booking,TRAVEL
828,2024-01-23,2110.66,debit,Train Ticket,TRAVEL
829,2025-09-05,3132.97,credit,Bank Transfer,TRANSFER
830,2025-03-15,1294.06,credit,Doctor Consultation,MEDICAL
831,2024-01-30,73.74,credit,McDonalds,FOOD
832,2024-05-17,1342.62,credit,Flipkart Order,SHOPPING
833,2025-09-14,4976.35,transfer,Mutual Fund SIP,INVESTMENT
834,2025-06-24,4112.42,credit,Doctor Consultation,MEDICAL
835,2023-12-01,962.61,debit,Water Bill,BILLS
836,2024-11-06,2390.44,credit,Stock Purchase,INVESTMENT
837,2024-05-28,1656.64,debit,Medical Test,MEDICAL
838,2024-07-13,2415.17,transfer,Movie Ticket,ENTERTAINMENT
839,2023-12-07,4048.98,transfer,Bank Transfer,TRANSFER
840,2025-10-19,4557.6,credit,Monthly Salary Credit,SALARY
841,2024-09-24,325.65,transfer,Monthly Salary Credit,SALARY
